Anon_ID,Moved,Des_Deflated_AGI,Change_AGI,Des_Age,Entering_Relationship,Dissolution_of,Child_Aged_Out,Additional_Child,Des_Number.of.Dependents,Race,Ed_Attain,Disability_Status,Gender,Com_per_0.5km_one_year,Res_per_0.5km_one_year,Mix_per_0.5km_one_year,Violent_Crimes_0.1km_one_year,Non_Violent_Crimes_0.1km_one_year,evictions,Org_Est_Rent_Adj,High_School_Grad,fit,se.fit,residual.scale,UL,LL,PredictedProb,Relationship_Status,Dependent_Status
c4c71cc7,0,-8926,-30907,42,No,No,No,No,1,Black,Some College,No,Female,11,57,8,20,62,8,1181.534687,Yes,-2.006879885,0.120192852,1,0.1453805,0.096002022,0.118482469,No Change,No Change
c5011cf8,0,41754,-26505,69,No,No,Yes,No,0,Black,College,No,Female,11,41,32,10,27,12,997.3029474,Yes,-2.211055494,0.206403844,1,0.141061185,0.068140708,0.098762086,No Change,Empty Nester
c5138fa4,0,46109,2892,51,No,No,No,No,0,White,High School,No,Male,20,176,33,3,66,10,1508.310967,Yes,-2.747354745,0.170895977,1,0.082232112,0.04384284,0.060236218,No Change,No Change
c5e7a0e7,0,15128,2032,49,No,No,Yes,No,1,Black,High School,No,Female,4,72,19,7,48,15,1096.379724,Yes,-2.282748425,0.169121313,1,0.124414873,0.06822844,0.092561843,No Change,Empty Nester
c638ddd6,0,-3025,-22078,32,No,No,No,No,1,Black,Some High School,No,Female,11,81,28,15,51,19,1005.487925,No,-1.581121752,0.130002895,1,0.209769382,0.137533661,0.170636673,No Change,No Change
c669ef64,0,11867,1906,51,No,No,No,No,0,White,High School,No,Male,18,157,29,2,27,11,1295.838079,Yes,-2.363041625,0.135125641,1,0.109272346,0.067365027,0.086034722,No Change,No Change
c6b1d511,0,1686,-3628,34,No,No,No,No,0,Black,Some College,No,Female,9,46,16,1,16,10,1007.45042,Yes,-1.731510205,0.098376489,1,0.176725458,0.127379701,0.15039451,No Change,No Change
c6eff235,1,16806,-27316,41,No,No,No,No,1,Black,Some High School,No,Male,10,21,14,16,75,40,1251.90373,No,-1.79967759,0.165050485,1,0.186005307,0.106864508,0.141890316,No Change,No Change
c7b2196f,0,35636,1485,34,No,No,No,No,0,Multi,Some College,No,Male,31,28,13,46,81,22,954.7029407,Yes,-1.756056169,0.224004024,1,0.211316468,0.100191009,0.147284965,No Change,No Change
c7bfb504,1,-18525,-28524,34,No,No,No,No,0,Black,Some College,No,Female,6,47,29,72,101,18,1128.883879,Yes,-1.206738745,0.247550523,1,0.327054016,0.155521174,0.230278601,No Change,No Change
c7ead8b7,1,20379,-72,53,No,No,No,No,1,White,College,No,Female,19,1,4,1,1,3,1179.477861,Yes,-2.12888315,0.137355095,1,0.134741851,0.083317762,0.106321065,No Change,No Change
c7ff3217,0,-15364,-24198,63,No,No,No,No,0,Black,High School,No,Male,15,90,7,12,28,43,801.5226791,Yes,-2.09508838,0.136467771,1,0.138523052,0.086072191,0.109575122,No Change,No Change
c834c68e,0,-6654,-27647,56,No,No,No,No,3,Hispanic,Some High School,Lost Disabilty Benifits,Female,26,31,13,13,36,13,2142.586423,No,-2.305244906,0.323638909,1,0.158302538,0.050231442,0.090689511,No Change,No Change
c925a15a,0,-8294,-26656,36,No,No,No,No,2,Black,High School,No,Female,17,6,40,8,33,26,1315.2776,Yes,-1.847931033,0.137917423,1,0.171133822,0.107335709,0.136116,No Change,No Change
c93aa3e8,0,8600,541,61,No,No,No,No,0,White,High School,No,Female,11,100,14,9,38,54,571.0259117,Yes,-2.6192447,0.17116175,1,0.092476268,0.049513823,0.067910087,No Change,No Change
c99c1a2e,1,45783,6020,47,Yes,No,No,No,0,Black,Some College,No,Female,16,107,24,1,16,31,1059.252272,Yes,-1.593883408,0.331622413,1,0.280112533,0.095880117,0.16883823,Got Married,No Change
cb3bac64,0,8635,-8,62,No,No,No,No,0,Hispanic,Some High School,Disabled,Female,20,38,24,4,27,10,1019.061738,No,-2.683695339,0.173869999,1,0.087630964,0.046332097,0.06394234,No Change,No Change
cb3e7604,0,32600,-22009,33,No,No,No,No,2,Other,Some High School,No,Male,9,86,23,10,31,23,797.8154599,No,-1.40539069,0.347533766,1,0.326463397,0.110410305,0.196962084,No Change,No Change
cb88a2c3,0,4706,-26358,56,No,No,No,No,0,Hispanic,High School,Lost Disabilty Benifits,Male,28,40,20,26,151,22,1451.5976,Yes,-3.551279761,0.352558791,1,0.054153149,0.014170864,0.027887858,No Change,No Change
cbe7a177,0,-5947,-30900,68,No,No,No,No,0,Black,Some High School,No,Female,18,264,151,15,28,8,2500.478295,No,-2.241646106,0.24153382,1,0.145761361,0.06209097,0.096072495,No Change,No Change
cc14914d,0,25282,9942,23,No,No,No,No,0,Black,Some High School,No,Female,12,84,11,11,36,18,758.9189151,No,-1.259062837,0.13678414,1,0.270721332,0.178409628,0.221135262,No Change,No Change
cc24a960,0,27767,3544,28,No,No,No,No,1,Black,Some College,No,Female,26,57,8,2,17,18,1053.12175,Yes,-1.523380564,0.084589164,1,0.204632953,0.155884324,0.178964253,No Change,No Change
cc24ad87,0,7517,298,59,No,No,No,No,0,White,College,Disabled,Male,73,4,62,3,16,24,1756.422207,Yes,-2.48936354,0.175077666,1,0.104685793,0.055592168,0.076607207,No Change,No Change
cc410f75,0,11463,38,47,No,No,Yes,No,1,Black,High School,No,Female,6,40,12,4,33,41,941.4623145,Yes,-2.061057839,0.17159394,1,0.151262435,0.083372553,0.112939808,No Change,Empty Nester
cc733473,0,37118,-727,38,No,No,Yes,No,3,Black,High School,No,Female,16,122,44,9,27,12,807.6801024,Yes,-1.828017645,0.202581798,1,0.192949566,0.097520975,0.138474597,No Change,Empty Nester
ccde970f,0,16738,1468,75,No,No,No,No,0,White,High School,No,Female,13,82,8,8,27,10,853.1302848,Yes,-2.815547018,0.144554681,1,0.073630091,0.043153717,0.056489804,No Change,No Change
cce46171,0,-19993,-22491,42,No,No,No,No,0,White,Some College,Disabled,Male,20,239,132,26,73,8,2000.951953,Yes,-2.644034273,0.225241689,1,0.099520785,0.04370901,0.066357657,No Change,No Change
cd06e104,0,5415,-6865,52,No,No,Yes,No,0,Black,Some High School,No,Female,4,88,7,5,17,24,761.3441127,No,-1.692697385,0.186921784,1,0.20976696,0.113139705,0.155421437,No Change,Empty Nester
cd374a57,0,7475,58,81,No,No,No,No,0,White,High School,No,Male,88,126,129,15,84,1,2080.127996,Yes,-3.533811191,0.20613234,1,0.041894963,0.019117837,0.028365359,No Change,No Change
cd581747,0,46111,20351,29,No,No,No,No,0,Multi,Some College,No,Female,7,73,13,5,31,19,678.0852006,Yes,-2.138423948,0.177463644,1,0.142999765,0.076827554,0.105417927,No Change,No Change
cd5c6038,0,27683,18775,46,No,No,No,No,0,Black,Some College,No,Male,2,116,3,1,15,15,862.6447925,Yes,-1.899442299,0.120988507,1,0.159452844,0.105591968,0.130171608,No Change,No Change
ce247824,0,38806,-37,37,No,No,No,No,2,Hispanic,College,No,Female,22,18,22,12,47,17,1185.192554,Yes,-2.209679966,0.132260969,1,0.124504466,0.078066543,0.098884587,No Change,No Change
ce60de1d,0,13889,-866,50,No,No,No,No,0,Black,Advanced Degree,No,Male,15,45,25,8,43,33,1052.183225,Yes,-2.127604599,0.096148861,1,0.125740956,0.089801881,0.10644261,No Change,No Change
cecb44f1,0,14238,-16180,38,No,No,No,No,3,Black,Some College,No,Female,1,94,2,3,20,19,865.9642236,Yes,-1.857258335,0.139453212,1,0.170239612,0.106159314,0.135022935,No Change,No Change
cecc1aef,0,10252,2957,41,No,No,No,No,0,Black,Some College,No,Male,13,105,7,4,75,29,679.5186108,Yes,-2.457472732,0.142132055,1,0.1016619,0.060879256,0.078893797,No Change,No Change
cf0689b9,0,-1372,-20500,27,No,No,No,No,0,Hispanic,Some College,Became Disabled,Male,61,22,49,17,37,26,2934.679003,Yes,-1.743351656,0.472387095,1,0.306300346,0.064813603,0.148887712,No Change,No Change
cf6a989d,0,1574,-28470,34,No,No,No,No,1,Hispanic,Some College,No,Female,6,52,3,17,54,43,1344.069911,Yes,-2.007248061,0.13732973,1,0.149556747,0.093095244,0.11844402,No Change,No Change
cf908439,0,17649,-7757,50,No,No,No,No,1,Black,High School,No,Female,13,89,26,21,33,16,945.2764883,Yes,-1.861012364,0.100570856,1,0.159240035,0.113233339,0.134585096,No Change,No Change
d03aebfa,0,-1530,-11801,63,No,No,No,No,0,White,High School,Lost Disabilty Benifits,Female,5,203,26,13,57,15,1362.226653,Yes,-2.988011969,0.299661477,1,0.083121203,0.027242715,0.0479704,No Change,No Change
d05b11f5,0,7966,-20708,47,No,No,Yes,No,2,Black,Some College,No,Female,333,325,196,9,65,3,1875.963049,Yes,-2.257079142,0.290642078,1,0.156115348,0.055896311,0.094740579,No Change,Empty Nester
d0c37723,0,1623,-22661,38,No,No,No,No,3,Black,Some College,No,Female,7,46,15,16,43,30,1024.306587,Yes,-1.850118115,0.142050698,1,0.171974357,0.106353913,0.13585903,No Change,No Change
d0d8f75e,0,23993,-20957,28,No,No,No,No,0,Black,Some College,No,Female,10,148,11,16,39,18,928.4834976,Yes,-1.441069095,0.123155983,1,0.231531548,0.156770684,0.191379848,No Change,No Change
d10fffcd,0,3716,-33711,30,No,No,No,Yes,1,Black,Some College,No,Female,5,48,6,9,37,6,811.6817157,Yes,-1.488118756,0.194046997,1,0.248283757,0.133721072,0.18420426,No Change,Had Child
d1220de2,0,9924,-7925,51,No,No,No,No,0,White,Some College,Disabled,Male,13,90,15,4,20,16,773.2867896,Yes,-2.41172088,0.150716835,1,0.107521089,0.062554182,0.082283276,No Change,No Change
d1aab52c,0,40444,1917,47,No,No,No,No,1,Hispanic,Some College,No,Female,36,14,11,2,7,32,813.0650922,Yes,-2.060868471,0.130999423,1,0.141351542,0.089673556,0.112958781,No Change,No Change
d229ac8c,0,1704,1704,53,No,No,No,No,0,White,Advanced Degree,Disabled,Female,117,27,122,9,71,19,1703.188872,Yes,-3.127876944,0.214622502,1,0.062548848,0.02796231,0.041971893,No Change,No Change
d240bd92,0,-7585,-30416,41,No,No,No,No,3,Hispanic,Some High School,No,Female,13,41,37,2,14,47,1316.892261,No,-1.905411548,0.199358041,1,0.180247762,0.091442044,0.129497219,No Change,No Change
d24c9997,1,4088,-20042,60,No,No,No,No,0,Black,High School,No,Male,33,116,9,6,21,8,1114.701517,Yes,-2.046520268,0.118960675,1,0.14023285,0.092819626,0.114404461,No Change,No Change
d24fd1c3,0,7743,-23699,62,No,No,No,No,0,White,Some College,No,Female,11,78,28,42,130,47,985.3493234,Yes,-2.999320072,0.208189843,1,0.069702517,0.032065859,0.0474566,No Change,No Change
d29e0a97,0,-3783,-23384,45,No,No,No,No,1,Asian,No High School,No,Female,5,170,17,29,73,15,1942.147755,No,-2.032449451,0.221403761,1,0.168191634,0.078247431,0.115837815,No Change,No Change
d2a102e4,0,16705,3515,36,No,No,No,No,0,Black,Some College,No,Female,64,10,50,7,57,18,1806.604277,Yes,-2.047643535,0.122961915,1,0.141044923,0.092067428,0.114290706,No Change,No Change
d3438048,0,25805,13606,33,No,No,No,No,1,Black,Some College,No,Female,3,114,10,2,8,16,712.6684277,Yes,-1.649337839,0.103635387,1,0.190585153,0.135583949,0.161198463,No Change,No Change
d3e1bc30,0,24042,6911,29,No,No,No,No,1,Black,Some College,No,Female,10,106,3,6,41,12,1222.929404,Yes,-1.802429033,0.103359562,1,0.168003378,0.118677512,0.141555637,No Change,No Change
d3fb9bfe,0,31077,-2096,36,No,No,No,No,1,Black,Some College,No,Female,33,153,92,11,83,22,1334.971867,Yes,-2.501198585,0.139847521,1,0.097343384,0.058673619,0.075774197,No Change,No Change
d4081160,0,16750,-16424,60,No,No,No,No,0,White,High School,Lost Disabilty Benifits,Male,27,12,36,13,43,6,2461.679377,Yes,-2.455258102,0.307352392,1,0.135538925,0.044887542,0.079054884,No Change,No Change
d4243941,0,27101,-5077,67,No,No,No,No,0,Black,High School,No,Female,24,9,15,17,46,19,1697.693593,Yes,-2.29894956,0.124051819,1,0.11346683,0.072959611,0.091209995,No Change,No Change
d4b2644c,0,1258,-14848,38,No,No,No,No,1,Black,Some College,Lost Disabilty Benifits,Female,9,29,12,10,33,43,1007.62956,Yes,-1.904420609,0.272851093,1,0.202679233,0.080231282,0.129608966,No Change,No Change
d4c58150,0,30792,1917,48,No,No,No,No,2,Black,Some High School,No,Female,5,98,7,10,35,50,871.0754355,No,-1.800058295,0.142520279,1,0.179355734,0.111115407,0.141843969,No Change,No Change
d4d80085,0,31434,22962,55,Yes,No,No,No,0,Black,Some High School,No,Female,13,90,17,27,75,40,632.291618,No,-1.79340224,0.35735235,1,0.251055353,0.076293062,0.142656105,Got Married,No Change
d4ec19a0,0,-10238,-20420,29,No,No,No,No,1,Hispanic,High School,No,Female,17,93,27,30,76,22,852.5250897,Yes,-2.071991898,0.139250654,1,0.141965454,0.087470152,0.111849013,No Change,No Change
d508e55b,0,30641,27087,79,No,No,No,No,0,Black,Advanced Degree,No,Female,7,83,3,10,65,42,696.1632935,Yes,-3.128222623,0.176219018,1,0.05825891,0.03007245,0.041957995,No Change,No Change
d51da7fb,0,31878,-293,59,No,No,No,No,0,Black,Some College,No,Female,3,31,1,1,1,8,884.3562765,Yes,-2.008654801,0.10875616,1,0.142400618,0.097808363,0.118297214,No Change,No Change
d58f6c0f,0,-10883,-22348,22,No,No,No,No,0,Multi,High School,No,Male,21,172,27,16,33,8,976.1369824,Yes,-1.690802123,0.193651524,1,0.212278562,0.112011315,0.155670382,No Change,No Change
d691d3ef,0,24197,136,42,No,No,No,No,0,Hispanic,College,No,Male,3,68,17,6,36,12,1030.935239,Yes,-2.23133585,0.118888708,1,0.119380057,0.078394917,0.0969716,No Change,No Change
d6d445bd,0,9083,-2420,43,No,No,No,No,0,Hispanic,College,No,Male,11,21,25,1,64,23,1213.78872,Yes,-2.713440294,0.159003454,1,0.083036034,0.046305305,0.062184918,No Change,No Change
d6f4f60b,0,31141,-831,46,No,No,No,No,0,Multi,High School,No,Female,3,76,4,1,9,9,875.2950869,Yes,-2.269595893,0.167092953,1,0.125418021,0.069325417,0.093672514,No Change,No Change
d705a07e,0,7294,-868,34,No,No,No,No,2,Other,Some College,No,Female,3,163,18,6,71,7,1523.61646,Yes,-2.476277644,0.351493931,1,0.143397985,0.040496293,0.077538029,No Change,No Change
d7178734,0,5829,-21941,60,No,No,No,No,0,Black,No High School,No,Female,2,37,20,4,22,30,1025.821143,No,-1.978265272,0.131154073,1,0.151716237,0.096622642,0.121503882,No Change,No Change
d731328a,1,44002,2819,63,No,No,No,No,0,Black,Some College,No,Female,1,1,1,1,1,41,1031.541123,Yes,-2.007787494,0.126096502,1,0.146710409,0.09492449,0.118387707,No Change,No Change
d73bd8b8,0,46904,1558,33,No,No,No,No,0,Hispanic,Some College,No,Female,34,80,4,4,60,48,756.2670729,Yes,-2.303073992,0.166469223,1,0.121660981,0.067272995,0.090868694,No Change,No Change
d7f0ca9b,0,52654,19492,53,No,No,No,No,0,Other,Some College,No,Female,86,239,126,15,43,9,2063.850601,Yes,-2.304752542,0.364183815,1,0.169249962,0.046594721,0.090730122,No Change,No Change
d8da3959,0,33714,-52,38,No,No,No,No,1,White,High School,Disabled,Female,2,70,6,3,53,24,741.7351707,Yes,-2.650341992,0.169252363,1,0.089593587,0.048242191,0.065967934,No Change,No Change
d8e1aede,0,12692,3507,83,No,No,No,No,0,White,High School,No,Female,7,39,17,12,69,26,1119.854814,Yes,-3.429224516,0.175372614,1,0.043709587,0.022467651,0.031394505,No Change,No Change
d97f022d,0,38610,4432,55,No,No,No,Yes,3,Hispanic,High School,Disabled,Female,7,83,11,2,31,17,953.148252,Yes,-2.745202185,0.216043626,1,0.08933704,0.040362763,0.060358185,No Change,Had Child
d9c83966,0,38415,2735,49,No,No,No,No,0,Hispanic,No High School,No,Male,6,99,14,4,23,21,810.3034289,No,-1.988229433,0.147232855,1,0.154510586,0.093062196,0.120444306,No Change,No Change
d9d99bde,0,5837,-22317,61,No,No,No,No,0,Hispanic,Some College,No,Female,15,127,22,46,70,30,733.9932028,Yes,-2.248870834,0.198340489,1,0.134688661,0.066756269,0.095446909,No Change,No Change
da0ba91c,0,6712,-2058,87,No,No,No,No,0,White,High School,No,Male,233,44,147,24,108,0,2428.375641,Yes,-3.505439647,0.232350135,1,0.045216032,0.018690988,0.029157852,No Change,No Change
da8c8c64,1,25479,-23726,65,No,No,No,No,1,Black,Some College,No,Female,8,58,18,2,10,34,1008.454181,Yes,-2.195445184,0.118162059,1,0.123051257,0.081133655,0.100160259,No Change,No Change
da94c2e4,0,12529,819,58,No,No,No,No,0,White,High School,No,Female,3,84,1,1,1,6,891.7921829,Yes,-2.279455393,0.132030063,1,0.117049061,0.073220902,0.09283881,No Change,No Change
dafbfa63,0,34923,-1461,27,No,No,No,No,0,Black,Some College,No,Female,25,52,32,18,54,21,1127.47966,Yes,-1.590272247,0.101098581,1,0.199069682,0.143265874,0.169345597,No Change,No Change
db126f54,0,23121,1011,58,No,No,Yes,No,0,Hispanic,No High School,No,Female,354,222,161,10,85,2,1873.148792,No,-2.598196319,0.27664078,1,0.113449489,0.041470729,0.069254592,No Change,Empty Nester
db31946d,0,26020,-12644,76,No,No,No,No,0,Multi,No High School,No,Male,1,55,11,1,13,29,727.9449829,No,-2.610342977,0.206748868,1,0.099292082,0.046727375,0.068475723,No Change,No Change
db9e863c,0,34445,8160,31,No,No,No,No,2,Hispanic,Some High School,No,Female,15,54,19,15,115,3,1217.318599,No,-2.699566861,0.212948111,1,0.092608879,0.04241367,0.062998919,No Change,No Change
dbcf65a9,0,2799,-17902,59,No,No,No,No,0,Black,Some High School,No,Male,1,1,1,1,1,25,940.8320334,No,-1.646836241,0.140480684,1,0.202378559,0.127618845,0.161536999,No Change,No Change
dbee777b,0,31238,1746,26,No,No,No,No,0,Black,High School,No,Male,7,100,6,2,38,17,792.1824405,Yes,-1.661539184,0.105256094,1,0.189196858,0.13379172,0.159555488,No Change,No Change
dc04fb58,0,19118,-19301,49,No,No,No,No,1,White,GED,No,Female,18,245,41,3,13,9,1597.057463,No,-1.937428261,0.198913298,1,0.17543922,0.088887219,0.125930661,No Change,No Change
dcf4ca64,0,21065,-24444,41,No,No,No,No,0,Multi,Some College,No,Female,1,49,3,1,8,26,1186.843176,Yes,-2.031743934,0.175820559,1,0.156152903,0.084993823,0.115910093,No Change,No Change
dd8c53e7,0,8051,800,48,No,No,No,No,0,Asian,No High School,No,Female,1,1,1,1,1,15,1140.047797,No,-1.824789982,0.184320312,1,0.187929209,0.101009509,0.138860105,No Change,No Change
ddfc2bb8,1,3760,-20505,29,No,No,No,No,0,Black,High School,No,Female,25,42,5,1,3,40,777.7616867,Yes,-1.307093145,0.110508198,1,0.251524687,0.178918906,0.212973673,No Change,No Change
de2b2f4b,0,9505,-106,83,No,No,No,No,0,White,High School,No,Female,22,211,42,1,13,2,1247.386157,Yes,-3.057378256,0.181258933,1,0.062848921,0.031902582,0.0449,No Change,No Change
de3bab16,0,44235,35819,40,No,No,No,No,0,Other,College,No,Male,1,1,1,1,1,4,958.0321404,Yes,-1.672347323,0.349426089,1,0.271411657,0.086493403,0.158111471,No Change,No Change
de9256c8,1,18163,194,76,No,No,No,No,0,White,High School,Disabled,Female,24,132,19,4,22,33,772.5707833,Yes,-3.057169357,0.174965079,1,0.062138425,0.032292311,0.044908959,No Change,No Change
de92be4a,0,6259,1348,24,No,No,No,No,0,Hispanic,Some College,Disabled,Female,11,87,16,5,84,19,817.237883,Yes,-2.818424971,0.19653005,1,0.08067388,0.039029578,0.056336608,No Change,No Change
df03bd03,0,-5201,-23974,53,No,No,No,No,0,Multi,College,No,Female,4,65,4,1,1,40,701.2393176,Yes,-2.294808725,0.183488441,1,0.126179291,0.065715507,0.091553814,No Change,No Change
df4aa0ca,0,46442,17901,68,No,No,No,No,0,Hispanic,High School,No,Female,9,126,13,1,10,3,1495.907314,Yes,-2.644473127,0.175111943,1,0.091019182,0.047984991,0.066330474,No Change,No Change
dfa9654f,0,2837,-11450,30,No,No,No,No,3,Hispanic,Some College,No,Female,48,158,107,19,39,4,1288.662924,Yes,-2.10102317,0.19559821,1,0.152174019,0.076959368,0.108997414,No Change,No Change
e02f4ff2,0,26536,-9258,31,No,No,No,No,1,White,Some College,No,Male,58,99,73,20,63,27,1709.335547,Yes,-1.911755232,0.156122749,1,0.16717886,0.098167304,0.128783789,No Change,No Change
e05d6c5a,0,30111,329,71,No,No,No,No,1,Black,High School,Disabled,Male,10,92,10,2,73,25,1101.081357,Yes,-3.30993748,0.18170103,1,0.049557057,0.024938895,0.035231844,No Change,No Change
e0639cb6,0,38301,17375,24,No,No,No,No,1,Black,College,No,Female,20,111,15,6,41,16,801.7704963,Yes,-1.737496704,0.103783198,1,0.177397278,0.125547723,0.149631179,No Change,No Change
e07a3ec0,0,35184,-212,45,No,No,No,No,1,Black,College,No,Female,1,116,2,1,10,15,815.8866064,Yes,-1.865539455,0.092063133,1,0.156421891,0.114458887,0.134058689,No Change,No Change
e09bddb6,0,17050,-19284,40,No,No,No,No,2,Black,College,No,Female,1,19,2,5,13,28,1051.007314,Yes,-1.663594733,0.11101215,1,0.190616249,0.132253562,0.159280037,No Change,No Change
e1209483,0,15205,-30461,62,No,No,No,No,0,Black,Some College,No,Female,18,65,18,13,40,22,1066.353741,Yes,-2.225702807,0.112738348,1,0.118706606,0.079682409,0.097465996,No Change,No Change
e145d8a6,0,29006,-689,58,No,No,No,No,0,Black,High School,No,Female,5,92,1,1,12,2,987.6452344,Yes,-2.141601731,0.108223995,1,0.126807848,0.086770481,0.105118621,No Change,No Change
e17b3b2c,0,34667,-662,28,No,No,No,No,1,Multi,College,No,Female,1,38,7,1,13,42,1482.397031,Yes,-1.853362589,0.181747969,1,0.182852983,0.098892727,0.135478574,No Change,No Change
e1867791,0,-12758,-19837,31,No,No,No,No,1,Black,High School,No,Female,3,47,15,10,40,38,541.5740808,Yes,-1.795040975,0.117559682,1,0.172984134,0.116555805,0.142455797,No Change,No Change
e1a1d704,0,57378,-21198,54,No,No,No,No,0,Black,High School,No,Male,21,76,17,4,9,19,1537.351031,Yes,-1.647441591,0.16757658,1,0.210986131,0.121757468,0.161455026,No Change,No Change
e219ced3,0,11086,136,77,No,No,No,No,0,Black,Some High School,Disabled,Male,13,129,6,2,48,16,599.5353955,No,-2.934088005,0.18331645,1,0.070778769,0.035798709,0.050493968,No Change,No Change
e25a9c53,0,45587,1129,55,No,No,No,No,1,Black,College,No,Female,8,96,43,5,37,13,763.9706689,Yes,-2.414609496,0.112625219,1,0.100302853,0.066897408,0.082065412,No Change,No Change
e2a44f97,0,21228,-4059,45,No,No,No,No,2,Black,High School,No,Female,4,73,5,2,12,17,841.9979663,Yes,-1.918983908,0.10080796,1,0.151690883,0.107496945,0.127974917,No Change,No Change
e2bb763b,0,15351,6008,31,No,No,No,No,1,Black,High School,No,Female,10,63,18,8,94,39,1313.132739,Yes,-2.473080178,0.151003493,1,0.101824629,0.059019916,0.077767039,No Change,No Change
e2d6b3ea,0,39830,8707,27,No,No,No,No,0,Black,GED,No,Female,11,92,16,19,58,54,645.6503788,No,-1.375153181,0.158583508,1,0.25648295,0.156305656,0.201788548,No Change,No Change
e30eb84f,1,40150,2810,52,No,No,No,No,0,Hispanic,No High School,No,Male,384,136,163,12,79,2,3088.130526,No,-2.125898552,0.24713995,1,0.162260483,0.06847892,0.106604985,No Change,No Change
e38c175e,0,9196,-851,57,No,No,No,No,0,Multi,Some College,No,Male,23,134,24,4,74,15,916.6694458,Yes,-3.247925781,0.208804504,1,0.055269998,0.025155961,0.037401493,No Change,No Change
e38e4ad1,0,4858,-1778,76,No,No,No,No,0,White,High School,No,Female,17,93,20,1,24,13,1597.64833,Yes,-2.929508341,0.151316538,1,0.067049066,0.038195674,0.050713989,No Change,No Change
e3bd73ec,0,11502,-1446,49,No,No,No,No,2,Asian,No High School,No,Male,2,1,7,1,1,3,1298.749572,No,-1.837532183,0.206833675,1,0.19276575,0.095961387,0.137343418,No Change,No Change
e4316455,0,12703,8374,56,No,No,No,No,1,Black,Some College,No,Female,38,256,108,4,51,18,1772.968936,Yes,-2.792344798,0.172595848,1,0.079142379,0.041861224,0.057739253,No Change,No Change
e4da9c87,0,16511,3185,22,No,No,No,No,0,White,Some High School,No,Female,3,103,6,1,13,15,741.2884277,No,-1.407433177,0.168540482,1,0.254056376,0.149596087,0.196639227,No Change,No Change
e4e6a6c0,0,20308,3589,24,No,No,No,No,0,Black,High School,No,Female,23,114,14,6,88,10,1295.817189,Yes,-2.251767216,0.157514051,1,0.125314296,0.071724594,0.095197137,No Change,No Change
e4fe2898,0,35057,-4934,49,No,No,No,No,0,Black,College,No,Male,42,47,4,10,49,36,1588.345691,Yes,-1.915563193,0.120943935,1,0.157292462,0.104087272,0.128357145,No Change,No Change
e546fb8a,0,38062,448,62,No,No,No,No,0,Black,Some High School,Disabled,Female,10,101,4,6,56,13,1293.371455,No,-2.580287706,0.177235992,1,0.096834265,0.050802552,0.070417896,No Change,No Change
e5f60c59,0,30455,-709,54,No,No,No,No,0,Hispanic,Some College,No,Male,38,3,23,1,1,7,1530.552157,Yes,-2.046310744,0.145393572,1,0.146622676,0.088565112,0.114425691,No Change,No Change
e720cb28,0,26556,9505,37,No,No,No,No,0,Black,College,No,Female,15,142,8,1,44,39,763.3836752,Yes,-2.09858605,0.113352955,1,0.132801282,0.089418335,0.109234326,No Change,No Change
e79c467e,0,2601,-22931,30,No,No,No,No,2,Multi,Some College,Disabled,Female,11,104,17,35,90,40,686.2495596,Yes,-2.469737318,0.227869381,1,0.116797449,0.051350666,0.078007126,No Change,No Change
e7de17b2,0,15168,-1400,52,No,No,No,No,0,Black,Some High School,No,Male,9,72,20,12,72,41,580.9982233,No,-2.230786189,0.144275205,1,0.12477086,0.074912637,0.097019744,No Change,No Change
e858b575,1,13127,359,30,No,No,No,No,0,Black,High School,No,Male,13,102,13,15,62,16,964.0606182,Yes,-1.799056623,0.103566792,1,0.168532205,0.118988112,0.14196594,No Change,No Change
e888f6a0,0,-4659,-23831,24,No,No,No,No,0,Multi,Some College,No,Male,1,46,1,4,10,0,868.3392737,Yes,-1.655978914,0.187705065,1,0.216178479,0.116718299,0.160302519,No Change,No Change
e8b33fbe,0,-16306,-22996,71,No,No,No,No,0,Hispanic,Some College,No,Female,1,96,2,3,8,26,816.8418045,Yes,-2.660769359,0.165052115,1,0.088083178,0.048141513,0.06532834,No Change,No Change
e90c18ff,1,12275,6214,25,No,No,No,Yes,3,Black,High School,No,Female,15,87,43,20,88,47,941.2342758,Yes,-1.98438306,0.195819841,1,0.167901102,0.085630757,0.120852376,No Change,Had Child
e90e32b0,0,18856,1971,29,No,No,No,No,2,Black,Some College,No,Female,11,95,34,12,78,23,1802.529097,Yes,-2.181894897,0.14126693,1,0.129542298,0.07879899,0.101388156,No Change,No Change
e91ada3e,0,22060,-430,61,No,No,No,No,0,Black,High School,No,Female,10,55,6,1,5,45,593.9740781,Yes,-2.098637395,0.114505972,1,0.133055839,0.089230324,0.10922933,No Change,No Change
ea0033d8,0,32150,4095,35,No,No,No,No,0,Black,College,No,Female,5,138,7,2,11,46,821.4588218,Yes,-1.577816674,0.115883484,1,0.205758398,0.141249778,0.171104917,No Change,No Change
ea12fd03,0,-10694,-10960,51,No,No,No,No,1,Hispanic,Some College,No,Female,34,118,8,10,16,8,858.7543387,Yes,-2.220281297,0.149942182,1,0.127150178,0.074870902,0.097943949,No Change,No Change
eac50bbd,0,39802,406,35,No,No,No,No,2,Black,College,No,Female,4,47,5,1,18,17,933.8369897,Yes,-1.753267765,0.106679337,1,0.175928989,0.123211948,0.147635511,No Change,No Change
